"country";"fua_id";"fua_name";"tech";"index";"rankindex";"pat";"rankpat";"rel";"rankrel";"rca";"rankrca"
"ID";"ID7";"Batam";"Green transports";17,06;123;0;129;1,61;123;0;129
"ID";"ID70";"Pemalang";"Green transports";7,69;151;0;129;0,23;151;0;129
"ID";"ID85";"Semarang";"Green transports";19,4;116;0;129;2,46;116;0;129
"ID";"ID88";"Sidoarjo";"Green transports";0;174;0;129;0;174;0;129
"ID";"ID9";"Batu";"Green transports";9,36;146;0;129;0,32;146;0;129
"ID";"ID91";"Subang";"Green transports";25,42;98;0;129;8,58;94;0;129
"ID";"ID92";"Sukabumi";"Green transports";0;174;0;129;0;174;0;129
"ID";"ID93";"Sumedang";"Green transports";8,36;149;0;129;0,27;149;0;129
"ID";"ID95";"Surabaya";"Green transports";13,71;133;0;129;0,72;133;0;129
"ID";"ID97";"Tanjung Balai-Meral";"Green transports";14,38;131;0;129;0,81;131;0;129
"JP";"JPA01";"Hokkaido";"Green transports";57,19;71;3;64;18,84;63;0,21;76
"JP";"JPB02";"Aomori";"Green transports";29,43;86;0;129;14,7;75;0;129
"JP";"JPB03";"Iwate";"Green transports";30,77;82;0;129;24,68;51;0;129
"JP";"JPB04";"Miyagi";"Green transports";65,55;57;7;53;25,88;48;0,37;62
"JP";"JPB05";"Akita";"Green transports";71,57;42;4;60;28,6;42;1,76;15
"JP";"JPB06";"Yamagata";"Green transports";30,1;84;0;129;19,95;60;0;129
"JP";"JPB07";"Fukushima";"Green transports";88,96;16;34;27;45,38;17;2,71;6
"JP";"JPC08";"Ibaraki";"Green transports";97,66;2;302;7;64,9;5;2,54;8
"JP";"JPC09";"Tochigi";"Green transports";84,95;20;30;29;50,29;11;1,03;31
"JP";"JPC10";"Gumma";"Green transports";91,3;10;60;19;58,31;9;1,67;16
"JP";"JPC19";"Yamanashi";"Green transports";29,77;85;0;129;16,82;67;0;129
"JP";"JPC20";"Nagano";"Green transports";68,56;52;13;45;21,52;55;0,46;54
"JP";"JPD13";"Tokyo";"Green transports";96,66;4;2124;1;67,19;3;1,07;28
"JP";"JPE15";"Niigata";"Green transports";53,51;75;2;70;16,36;72;0,11;78
"JP";"JPE16";"Toyama";"Green transports";48,49;80;1;77;8,14;95;0,07;80
"JP";"JPE17";"Ishikawa";"Green transports";53,18;76;2;70;14,16;77;0,21;76
"JP";"JPE18";"Fukui";"Green transports";54,18;74;2;70;16,8;68;0,18;77
"JP";"JPF21";"Gifu";"Green transports";81,94;26;18;40;37,76;24;1,67;16
"JP";"JPF22";"Shizuoka";"Green transports";96,32;5;250;9;61,54;6;2,01;11
"JP";"JPF23";"Aichi";"Green transports";100;1;694;2;70,11;1;2,69;7
"JP";"JPF24";"Mie";"Green transports";91,3;10;95;16;41,41;21;1,81;13
"JP";"JPG25";"Shiga";"Green transports";68,23;53;21;36;18,97;61;0,33;68
"JP";"JPG26";"Kyoto";"Green transports";90,64;12;234;10;41,69;19;1,05;30
"JP";"JPG27";"Osaka";"Green transports";90,64;12;315;6;46,31;16;0,76;37
"JP";"JPG29";"Nara";"Green transports";27,76;91;0;129;10,98;84;0;129
"JP";"JPG30";"Wakayama";"Green transports";24,08;102;0;129;7,03;101;0;129
"JP";"JPH31";"Tottori";"Green transports";52,17;78;1;77;10,81;86;0,43;56
"JP";"JPH32";"Shimane";"Green transports";67,22;56;2;70;28,48;44;1,43;20
"JP";"JPH33";"Okayama";"Green transports";70,9;46;12;48;28,53;43;0,63;44
"JP";"JPH34";"Hiroshima";"Green transports";96,99;3;184;12;68;2;5,34;3
"JP";"JPH35";"Yamaguchi";"Green transports";61,87;65;7;53;16,5;71;0,37;62
"JP";"JPI36";"Tokushima";"Green transports";69,57;50;7;53;23,17;54;1,07;28
"JP";"JPI37";"Kagawa";"Green transports";54,52;73;4;60;7,41;98;0,28;70
"JP";"JPI38";"Ehime";"Green transports";56,52;72;3;64;18,62;64;0,11;78
"JP";"JPI39";"Kochi";"Green transports";58,86;69;2;70;16,56;70;0,61;47
"JP";"JPJ40";"Fukuoka";"Green transports";73,91;39;23;34;20,39;57;0,72;39
"JP";"JPJ41";"Saga";"Green transports";57,53;70;1;77;28,75;41;0,3;69
"JP";"JPJ42";"Nagasaki";"Green transports";89,97;14;31;28;46,5;15;6,75;2
"JP";"JPJ43";"Kumamoto";"Green transports";21,4;110;0;129;4,23;110;0;129
"JP";"JPJ44";"Oita";"Green transports";26,42;95;0;129;9,12;91;0;129
"JP";"JPJ45";"Miyazaki";"Green transports";31,44;81;0;129;29,5;39;0;129
"JP";"JPJ46";"Kagoshima";"Green transports";26,09;96;0;129;8,95;92;0;129
"JP";"JPJ47";"Okinawa";"Green transports";53,18;76;1;77;13,65;78;0,4;59
"KH";"KH2";"Kampong Saom";"Green transports";3,34;164;0;129;0,08;164;0;129
"KH";"KH3";"Phnom Penh";"Green transports";22,41;107;0;129;4,76;107;0;129
"KP";"KP14";"Sariwon";"Green transports";15,72;127;0;129;1,03;127;0;129
"KP";"KP2";"Haeju";"Green transports";16,05;126;0;129;1,04;126;0;129
"KP";"KP3";"Hamhung";"Green transports";6,69;154;0;129;0,2;154;0;129
"KR";"KR011";"Seoul";"Green transports";79,93;30;420;4;16,75;69;0,47;53
"KR";"KR012";"Incheon";"Green transports";80,27;29;39;24;35,71;29;0,62;46
"KR";"KR021";"Busan";"Green transports";82,94;24;41;23;34,82;31;0,97;33
"KR";"KR022";"Ulsan";"Green transports";84,95;20;23;34;47,57;13;1,34;22
"KR";"KR023";"Gyeongsangnam-do";"Green transports";91,64;9;59;20;64,98;4;1,62;18
"KR";"KR031";"Daegu";"Green transports";74,58;37;23;34;27,14;46;0,64;43
"KR";"KR032";"Gyeongsangbuk-do";"Green transports";67,89;54;15;42;23,29;53;0,34;66
"KR";"KR041";"Gwangju";"Green transports";81,27;28;21;36;41,51;20;0,98;32
"KR";"KR042";"Jeollabuk-do";"Green transports";68,9;51;9;51;31,64;34;0,45;55
"KR";"KR043";"Jeollanam-do";"Green transports";71,24;44;12;48;29,3;40;0,68;42
"KR";"KR051";"Daejeon";"Green transports";89,97;14;301;8;34,3;32;1,36;21
"KR";"KR052";"Chungcheongbuk-do";"Green transports";71,91;41;14;44;29,51;38;0,54;50
"KR";"KR053";"Chungcheongnam-do";"Green transports";77,59;33;23;34;32;33;0,71;40
"KR";"KR061";"Gangwon-do";"Green transports";61,54;66;5;57;20,2;59;0,33;68
"KR";"KR071";"Jeju-do";"Green transports";72,24;40;5;57;37,32;25;0,74;38
"LA";"LA4";"Vientiane";"Green transports";12,71;136;0;129;0,6;136;0;129
"MM";"MM18";"Yangon";"Green transports";0;174;0;129;0;174;0;129
"MM";"MM5";"Mandalay";"Green transports";0;174;0;129;0;174;0;129
"MN";"MN1";"Ulaanbaatar";"Green transports";18,06;120;0;129;1,96;120;0;129
"MY";"MY1";"Alor Setar";"Green transports";20,07;114;0;129;2,87;114;0;129
"MY";"MY12";"Kota Kinabalu";"Green transports";25,75;97;0;129;8,94;93;0;129
"MY";"MY13";"Kuala Lumpur";"Green transports";51,51;79;1;77;15,35;74;0,22;74
"MY";"MY14";"Kuala Terengganu";"Green transports";4,68;160;0;129;0,11;160;0;129
"MY";"MY15";"Kuantan";"Green transports";13,04;135;0;129;0,66;135;0;129
"MY";"MY16";"Kuching";"Green transports";14,72;130;0;129;0,88;130;0;129
"MY";"MY17";"Kulim";"Green transports";24,75;100;0;129;7,39;99;0;129
"MY";"MY19";"Melaka";"Green transports";24,41;101;0;129;7,09;100;0;129
"MY";"MY2";"Batu Pahat";"Green transports";26,76;94;0;129;9,48;89;0;129
"MY";"MY21";"Pasir Gudang";"Green transports";11,37;140;0;129;0,45;140;0;129
"MY";"MY22";"Rawang";"Green transports";7,02;153;0;129;0,22;153;0;129
"MY";"MY24";"Seremban";"Green transports";16,72;124;0;129;1,47;124;0;129
"MY";"MY25";"Sibu";"Green transports";0;174;0;129;0;174;0;129
"MY";"MY26";"Sungai Petani";"Green transports";23,41;104;0;129;6,33;104;0;129
"MY";"MY27";"Taiping";"Green transports";20,4;113;0;129;3,17;113;0;129
"MY";"MY29";"Sandakan";"Green transports";0;174;0;129;0;174;0;129
"MY";"MY3";"Bintulu";"Green transports";13,38;134;0;129;0,67;134;0;129
"MY";"MY4";"Bukit Mertajam";"Green transports";28,76;88;0;129;11,91;80;0;129
"MY";"MY5";"Butterworth";"Green transports";27,42;92;0;129;9,67;87;0;129
"MY";"MY6";"Gelugor";"Green transports";22,07;108;0;129;4,38;108;0;129
"MY";"MY7";"George Town";"Green transports";18,39;119;0;129;2,01;119;0;129
"MY";"MY8";"Ipoh";"Green transports";29,1;87;0;129;13,5;79;0;129
"MY";"MY9";"Johor Bahru";"Green transports";20,74;112;0;129;3,22;112;0;129
"PH";"PH1";"Angeles";"Green transports";0;174;0;129;0;174;0;129
"PH";"PH12";"Cebu";"Green transports";16,39;125;0;129;1,05;125;0;129
"PH";"PH15";"Davao";"Green transports";2,68;166;0;129;0,06;166;0;129
"PH";"PH18";"General Santos";"Green transports";5,02;159;0;129;0,12;159;0;129
"PH";"PH2";"Bacolod";"Green transports";19,73;115;0;129;2,55;115;0;129
"PH";"PH21";"Iloilo";"Green transports";15,38;128;0;129;0,96;128;0;129
"PH";"PH29";"Lucena";"Green transports";10,37;143;0;129;0,36;143;0;129
"PH";"PH3";"Baguio";"Green transports";3,01;165;0;129;0,07;165;0;129
"PH";"PH32";"Manila";"Green transports";23,08;105;0;129;6,15;105;0;129
"PH";"PH35";"Olongapo";"Green transports";6,02;156;0;129;0,18;156;0;129
"PH";"PH41";"San Pablo";"Green transports";5,69;157;0;129;0,16;157;0;129
"PH";"PH46";"Tarlac";"Green transports";12,04;138;0;129;0,59;138;0;129
"PH";"PH49";"San Carlos";"Green transports";4,01;162;0;129;0,09;162;0;129
"PH";"PH5";"Batangas";"Green transports";17,39;122;0;129;1,79;122;0;129
"PH";"PH50";"San Carlos";"Green transports";4,01;162;0;129;0,09;162;0;129
"PH";"PH51";"San Fernando";"Green transports";10,03;144;0;129;0,33;144;0;129
"PH";"PH52";"San Fernando";"Green transports";10,03;144;0;129;0,33;144;0;129
"PH";"PH9";"Cagayan de Oro";"Green transports";62,21;64;1;77;14,45;76;17,76;1
"SG";"SGZZZ";"Singapore";"Green transports";71,24;44;37;26;16,34;73;0,41;58
"TH";"TH1";"Bangkok";"Green transports";64,55;58;4;60;24,97;50;0,6;48
"TH";"TH10";"Nakhon Si Thammarat";"Green transports";18,73;118;0;129;2,04;118;0;129
"TH";"TH11";"Nonthaburi";"Green transports";28,43;89;0;129;11,84;81;0;129
"TH";"TH12";"Phitsanulok";"Green transports";17,73;121;0;129;1,83;121;0;129
"TH";"TH13";"Rayong";"Green transports";28,09;90;0;129;11,48;82;0;129
"TH";"TH14";"Samut Prakan";"Green transports";25,08;99;0;129;7,87;96;0;129
"TH";"TH16";"Surat Thani";"Green transports";14,05;132;0;129;0,77;132;0;129
"TH";"TH17";"Ubon Ratchathani";"Green transports";4,01;162;0;129;0,09;162;0;129
"TH";"TH18";"Udon Thani";"Green transports";8,7;148;0;129;0,28;148;0;129
"TH";"TH2";"Chiang Mai";"Green transports";23,75;103;0;129;6,99;102;0;129
"TH";"TH3";"Chon Buri";"Green transports";10,7;142;0;129;0,37;142;0;129
"TH";"TH5";"Khlong Luang";"Green transports";64,21;59;1;77;18,85;62;5,16;4
"TH";"TH6";"Khon Kaen";"Green transports";2,01;168;0;129;0,01;168;0;129
"TH";"TH7";"Lampang";"Green transports";5,35;158;0;129;0,14;158;0;129
"TH";"TH8";"Nakhon Pathom";"Green transports";21,07;111;0;129;4,18;111;0;129
"TH";"TH9";"Nakhon Ratchasima";"Green transports";15,05;129;0;129;0,89;129;0;129
"TW";"TW000";"Chinese Taipei";"Green transports";62,54;63;17;41;10,84;85;0,25;73
"CN";"CN12";"Beijing";"Blockchain";95,33;4;542;5;81,4;2;1,01;25
"CN";"CN126";"Nanchang";"Blockchain";73,67;36;5;48;20,66;39;0,5;43
"CN";"CN128";"Nanning";"Blockchain";67,67;58;3;54;9,4;72;0,45;45
"CN";"CN153";"Shijiazhuang";"Blockchain";68,67;51;6;45;8,73;75;0,32;54
"CN";"CN161";"Taiyuan";"Blockchain";77,33;32;6;45;28,35;32;0,64;35
"CN";"CN164";"Urumqi";"Blockchain";61;69;1;73;7,51;86;0,71;32
"CN";"CN167";"Wuhan";"Blockchain";79,67;26;27;21;14,44;57;0,35;53
"CN";"CN169";"Xian";"Blockchain";93,67;7;43;16;65,22;6;1,99;16
"CN";"CN17";"Changsha";"Blockchain";70;48;7;42;11,14;67;0,27;61
"CN";"CN191";"Shenzhen";"Blockchain";100;1;2000;1;84,03;1;1,79;17
"CN";"CN20";"Chengdu";"Blockchain";86;15;25;22;30,16;30;0,63;36
"CN";"CN23";"Chongqing";"Blockchain";66,67;60;10;35;4,9;103;0,44;46
"CN";"CN238";"Changchun";"Blockchain";61,67;67;2;60;7,69;83;0,3;56
"CN";"CN277";"Hangzhou";"Blockchain";99,67;2;1243;3;80,7;3;5,8;12
"CN";"CN280";"Harbin";"Blockchain";56,67;72;1;73;8,59;76;0,21;64
"CN";"CN282";"Hefei";"Blockchain";87;12;28;20;20,77;38;1,18;21
"CN";"CN335";"Nanjing";"Blockchain";80,67;20;118;9;8,25;77;0,36;52
"CN";"CN357";"Shanghai";"Blockchain";94,33;6;305;6;63,84;7;1,05;24
"CN";"CN362";"Shenyang";"Blockchain";79;28;14;30;22,28;35;0,41;49
"CN";"CN383";"Tianjin";"Blockchain";72,33;41;5;48;38,71;25;0,21;64
"CN";"CN393";"Weifang";"Blockchain";80,33;23;45;14;9,87;70;0,36;52
"CN";"CN400";"Xiamen";"Blockchain";86,67;14;69;11;14,52;56;1,12;22
"CN";"CN48";"Guangzhou";"Blockchain";92,33;8;236;8;61,98;8;0,59;38
"CN";"CN50";"Guiyang";"Blockchain";76,33;33;3;54;39,26;24;1,06;23
"CN";"CN64";"Inner Mongolia";"Blockchain";31,67;91;0;130;28,71;31;0;130
"CN";"CN95";"Kunming";"Blockchain";63;66;1;73;21,73;37;0,2;66
"CN";"CN98";"Lanzhou";"Blockchain";21;110;0;130;5,48;97;0;130
"ID";"ID102";"Tasikmalaya";"Blockchain";0;173;0;130;0;173;0;130
"ID";"ID107";"Yogyakarta";"Blockchain";7;152;0;130;0,08;152;0;130
"ID";"ID109";"Gorontalo";"Blockchain";11,33;139;0;130;0,23;139;0;130
"ID";"ID14";"Bogor";"Blockchain";25;102;0;130;12,23;58;0;130
"ID";"ID2";"Balikpapan";"Blockchain";3;164;0;130;0,03;164;0;130
"ID";"ID27";"Denpasar";"Blockchain";76;34;1;73;54,82;10;18,42;8
"ID";"ID30";"Gresik";"Blockchain";68;55;1;73;11,98;61;24,56;6
"ID";"ID33";"Jakarta";"Blockchain";81;17;3;54;55,95;9;4,91;13
"ID";"ID4";"Bandung";"Blockchain";8,67;147;0;130;0,13;147;0;130
"ID";"ID41";"Klaten";"Blockchain";68;55;1;73;11,7;65;73,68;2
"ID";"ID42";"Kudus";"Blockchain";10;143;0;130;0,19;143;0;130
"ID";"ID51";"Magelang";"Blockchain";68;55;1;73;11,7;65;73,68;2
"ID";"ID52";"Malang";"Blockchain";11;140;0;130;0,22;140;0;130
"ID";"ID55";"Medan";"Blockchain";0;173;0;130;0;173;0;130
"ID";"ID7";"Batam";"Blockchain";21,33;109;0;130;6,36;91;0;130
"ID";"ID70";"Pemalang";"Blockchain";68;55;1;73;11,7;65;73,68;2
"ID";"ID85";"Semarang";"Blockchain";9,33;145;0;130;0,16;145;0;130
"ID";"ID88";"Sidoarjo";"Blockchain";0;173;0;130;0;173;0;130
"ID";"ID9";"Batu";"Blockchain";13,67;132;0;130;0,9;132;0;130
"ID";"ID91";"Subang";"Blockchain";20,33;112;0;130;4,75;106;0;130
"ID";"ID92";"Sukabumi";"Blockchain";0;173;0;130;0;173;0;130
"ID";"ID93";"Sumedang";"Blockchain";6,67;153;0;130;0,07;153;0;130
"ID";"ID95";"Surabaya";"Blockchain";8;149;0;130;0,11;149;0;130
"ID";"ID97";"Tanjung Balai-Meral";"Blockchain";27;98;0;130;17,19;49;0;130
"JP";"JPA01";"Hokkaido";"Blockchain";71;44;8;40;7,59;84;0,53;41
"JP";"JPB02";"Aomori";"Blockchain";30,33;93;0;130;23,28;34;0;130
"JP";"JPB03";"Iwate";"Blockchain";27,67;97;0;130;17,31;48;0;130
"JP";"JPB04";"Miyagi";"Blockchain";57,67;71;3;54;7,48;87;0,15;70
"JP";"JPB05";"Akita";"Blockchain";19,33;115;0;130;4,21;110;0;130
"JP";"JPB06";"Yamagata";"Blockchain";48,67;78;1;73;5,51;96;0,11;74
"JP";"JPB07";"Fukushima";"Blockchain";45;80;1;73;4,85;104;0,07;78
"JP";"JPC08";"Ibaraki";"Blockchain";61,33;68;10;35;5,62;93;0,08;77
"JP";"JPC09";"Tochigi";"Blockchain";17,67;120;0;130;3,2;116;0;130
"JP";"JPC10";"Gumma";"Blockchain";50;77;1;73;7,99;81;0,03;82
"JP";"JPC19";"Yamanashi";"Blockchain";43,33;81;1;73;3,41;113;0,09;76
"JP";"JPC20";"Nagano";"Blockchain";68;55;4;50;15,44;52;0,13;72
"JP";"JPD13";"Tokyo";"Blockchain";89,67;9;1120;4;32,28;29;0,52;42
"JP";"JPE15";"Niigata";"Blockchain";41,33;83;1;73;2,64;121;0,05;80
"JP";"JPE16";"Toyama";"Blockchain";14,33;130;0;130;1,65;130;0;130
"JP";"JPE17";"Ishikawa";"Blockchain";63;66;3;54;7,59;84;0,3;56
"JP";"JPE18";"Fukui";"Blockchain";15,67;126;0;130;2,14;125;0;130
"JP";"JPF21";"Gifu";"Blockchain";18,33;118;0;130;3,39;114;0;130
"JP";"JPF22";"Shizuoka";"Blockchain";51,67;75;3;54;5,35;98;0,02;83
"JP";"JPF23";"Aichi";"Blockchain";70,67;46;32;19;8,08;79;0,11;74
"JP";"JPF24";"Mie";"Blockchain";80,33;23;37;18;8,03;80;0,65;34
"JP";"JPG25";"Shiga";"Blockchain";69,67;49;9;38;12,05;60;0,13;72
"JP";"JPG26";"Kyoto";"Blockchain";72,67;39;37;18;8,22;78;0,15;70
"JP";"JPG27";"Osaka";"Blockchain";79,67;26;85;10;11,84;62;0,19;68
"JP";"JPG29";"Nara";"Blockchain";55,33;73;3;54;4,34;108;0,28;60
"JP";"JPG30";"Wakayama";"Blockchain";16,67;123;0;130;2,57;122;0;130
"JP";"JPH31";"Tottori";"Blockchain";19;116;0;130;3,9;111;0;130
"JP";"JPH32";"Shimane";"Blockchain";16,33;124;0;130;2,38;123;0;130
"JP";"JPH33";"Okayama";"Blockchain";47,33;79;1;73;5,52;95;0,05;80
"JP";"JPH34";"Hiroshima";"Blockchain";60,67;70;7;42;5,56;94;0,19;68
"JP";"JPH35";"Yamaguchi";"Blockchain";14,67;129;0;130;1,66;129;0;130
"JP";"JPI36";"Tokushima";"Blockchain";42,67;82;1;73;2,77;120;0,14;71
"JP";"JPI37";"Kagawa";"Blockchain";19,67;114;0;130;4,22;109;0;130
"JP";"JPI38";"Ehime";"Blockchain";50,33;76;2;60;5,08;101;0,07;78
"JP";"JPI39";"Kochi";"Blockchain";53;74;1;73;6,24;92;0,28;60
"JP";"JPJ40";"Fukuoka";"Blockchain";67;59;9;38;7,9;82;0,26;62
"JP";"JPJ41";"Saga";"Blockchain";20;113;0;130;4,34;108;0;130
"JP";"JPJ42";"Nagasaki";"Blockchain";15,33;127;0;130;1,78;127;0;130
"JP";"JPJ43";"Kumamoto";"Blockchain";18,67;117;0;130;3,49;112;0;130
"JP";"JPJ44";"Oita";"Blockchain";15;128;0;130;1,67;128;0;130
"JP";"JPJ45";"Miyazaki";"Blockchain";65,67;62;2;60;6,62;89;0,85;28
"JP";"JPJ46";"Kagoshima";"Blockchain";17,33;121;0;130;2,89;118;0;130
"JP";"JPJ47";"Okinawa";"Blockchain";77,67;31;4;50;34,05;28;1,48;19
"KH";"KH2";"Kampong Saom";"Blockchain";21,67;108;0;130;6,93;88;0;130
"KH";"KH3";"Phnom Penh";"Blockchain";10,33;142;0;130;0,2;142;0;130
"KP";"KP14";"Sariwon";"Blockchain";0;173;0;130;0;173;0;130
"KP";"KP2";"Haeju";"Blockchain";7,67;150;0;130;0,09;150;0;130
"KP";"KP3";"Hamhung";"Blockchain";11,67;138;0;130;0,33;138;0;130
"KR";"KR011";"Seoul";"Blockchain";97;3;1262;2;69,25;5;1,29;20
"KR";"KR012";"Incheon";"Blockchain";87;12;53;12;20,45;41;0,78;30
"KR";"KR021";"Busan";"Blockchain";80,33;23;25;22;17,07;50;0,54;40
"KR";"KR022";"Ulsan";"Blockchain";78,33;30;11;33;17,93;45;0,59;38
"KR";"KR023";"Gyeongsangnam-do";"Blockchain";80,67;20;19;24;18,35;43;0,48;44
"KR";"KR031";"Daegu";"Blockchain";72,67;39;16;27;6,45;90;0,41;49
"KR";"KR032";"Gyeongsangbuk-do";"Blockchain";65,67;62;14;30;5,25;99;0,29;58
"KR";"KR041";"Gwangju";"Blockchain";78,33;30;17;26;9,09;74;0,73;31
"KR";"KR042";"Jeollabuk-do";"Blockchain";81,33;16;18;25;15,02;53;0,84;29
"KR";"KR043";"Jeollanam-do";"Blockchain";71,33;43;13;32;4,97;102;0,68;33
"KR";"KR051";"Daejeon";"Blockchain";63,67;64;53;12;2,06;126;0,22;63
"KR";"KR052";"Chungcheongbuk-do";"Blockchain";69,33;50;8;40;9,17;73;0,29;58
"KR";"KR053";"Chungcheongnam-do";"Blockchain";68,33;52;15;28;4,85;104;0,43;47
"KR";"KR061";"Gangwon-do";"Blockchain";80,67;20;14;30;17,31;48;0,85;28
"KR";"KR071";"Jeju-do";"Blockchain";70,33;47;3;54;20,55;40;0,41;49
"LA";"LA4";"Vientiane";"Blockchain";0;173;0;130;0;173;0;130
"MM";"MM18";"Yangon";"Blockchain";0;173;0;130;0;173;0;130
"MM";"MM5";"Mandalay";"Blockchain";5,67;156;0;130;0,06;156;0;130
"MN";"MN1";"Ulaanbaatar";"Blockchain";26,33;99;0;130;15,96;51;0;130
"MY";"MY1";"Alor Setar";"Blockchain";36;85;0;130;48,89;15;0;130
"MY";"MY12";"Kota Kinabalu";"Blockchain";18;119;0;130;3,23;115;0;130
"MY";"MY13";"Kuala Lumpur";"Blockchain";88;11;10;35;69,41;4;2,05;15
"MY";"MY14";"Kuala Terengganu";"Blockchain";9;146;0;130;0,14;146;0;130
"MY";"MY15";"Kuantan";"Blockchain";23,33;104;0;130;11,71;63;0;130
"MY";"MY16";"Kuching";"Blockchain";12;137;0;130;0,37;137;0;130
"MY";"MY17";"Kulim";"Blockchain";36,33;84;0;130;48,93;14;0;130
"MY";"MY19";"Melaka";"Blockchain";23;105;0;130;10,93;68;0;130
"MY";"MY2";"Batu Pahat";"Blockchain";32,33;90;0;130;35,65;27;0;130
"MY";"MY21";"Pasir Gudang";"Blockchain";7,67;150;0;130;0,09;150;0;130
"MY";"MY22";"Rawang";"Blockchain";4;161;0;130;0,04;161;0;130
"MY";"MY24";"Seremban";"Blockchain";16;125;0;130;2,37;124;0;130
"MY";"MY25";"Sibu";"Blockchain";2;167;0;130;0,01;167;0;130
"MY";"MY26";"Sungai Petani";"Blockchain";31;92;0;130;24,8;33;0;130
"MY";"MY27";"Taiping";"Blockchain";34,67;87;0;130;45,26;20;0;130
"MY";"MY29";"Sandakan";"Blockchain";5;158;0;130;0,05;158;0;130
"MY";"MY3";"Bintulu";"Blockchain";0;173;0;130;0;173;0;130
"MY";"MY4";"Bukit Mertajam";"Blockchain";72;42;1;73;50,89;13;1,57;18
"MY";"MY5";"Butterworth";"Blockchain";35,67;86;0;130;47,58;16;0;130
"MY";"MY6";"Gelugor";"Blockchain";25,67;100;0;130;14,97;54;0;130
"MY";"MY7";"George Town";"Blockchain";22,67;106;0;130;10,89;69;0;130
"MY";"MY8";"Ipoh";"Blockchain";33;89;0;130;38,18;26;0;130
"MY";"MY9";"Johor Bahru";"Blockchain";28;96;0;130;17,63;46;0;130
"PH";"PH1";"Angeles";"Blockchain";5,67;156;0;130;0,06;156;0;130
"PH";"PH12";"Cebu";"Blockchain";79,33;27;2;60;52,01;11;11,79;9
"PH";"PH15";"Davao";"Blockchain";12,67;135;0;130;0,56;135;0;130
"PH";"PH18";"General Santos";"Blockchain";9,67;144;0;130;0,17;144;0;130
"PH";"PH2";"Bacolod";"Blockchain";72,67;39;1;73;45,58;17;11,34;10
"PH";"PH21";"Iloilo";"Blockchain";73,33;37;1;73;45,34;18;21,05;7
"PH";"PH29";"Lucena";"Blockchain";74;35;1;73;45,3;19;29,47;4
"PH";"PH3";"Baguio";"Blockchain";4;161;0;130;0,04;161;0;130
"PH";"PH32";"Manila";"Blockchain";80,67;20;6;45;42,18;22;10,78;11
"PH";"PH35";"Olongapo";"Blockchain";0;173;0;130;0;173;0;130
"PH";"PH41";"San Pablo";"Blockchain";29;94;0;130;19,94;42;0;130
"PH";"PH46";"Tarlac";"Blockchain";4;161;0;130;0,04;161;0;130
"PH";"PH49";"San Carlos";"Blockchain";5,67;156;0;130;0,06;156;0;130
"PH";"PH5";"Batangas";"Blockchain";20,67;111;0;130;5,13;100;0;130
"PH";"PH50";"San Carlos";"Blockchain";5,67;156;0;130;0,06;156;0;130
"PH";"PH51";"San Fernando";"Blockchain";4;161;0;130;0,04;161;0;130
"PH";"PH52";"San Fernando";"Blockchain";4;161;0;130;0,04;161;0;130
"PH";"PH9";"Cagayan de Oro";"Blockchain";12,33;136;0;130;0,38;136;0;130
"SG";"SGZZZ";"Singapore";"Blockchain";95;5;260;7;51,67;12;2,64;14
"TH";"TH1";"Bangkok";"Blockchain";66,33;61;7;42;2,94;117;0,96;26
"TH";"TH10";"Nakhon Si Thammarat";"Blockchain";33,67;88;0;130;39,74;23;0;130
"TH";"TH11";"Nonthaburi";"Blockchain";25,33;101;0;130;14,76;55;0;130
"TH";"TH12";"Phitsanulok";"Blockchain";8,33;148;0;130;0,12;148;0;130
"TH";"TH13";"Rayong";"Blockchain";13;134;0;130;0,59;134;0;130
"TH";"TH14";"Samut Prakan";"Blockchain";17;122;0;130;2,84;119;0;130
"TH";"TH16";"Surat Thani";"Blockchain";22,33;107;0;130;9,6;71;0;130
"TH";"TH17";"Ubon Ratchathani";"Blockchain";2;167;0;130;0,01;167;0;130
"TH";"TH18";"Udon Thani";"Blockchain";71;44;1;73;21,78;36;29,47;4
"TH";"TH2";"Chiang Mai";"Blockchain";13,67;132;0;130;0,9;132;0;130
"TH";"TH3";"Chon Buri";"Blockchain";28,67;95;0;130;18,01;44;0;130
"TH";"TH5";"Khlong Luang";"Blockchain";24,33;103;0;130;12,11;59;0;130
"TH";"TH6";"Khon Kaen";"Blockchain";10,67;141;0;130;0,21;141;0;130
"TH";"TH7";"Lampang";"Blockchain";2;167;0;130;0,01;167;0;130
"TH";"TH8";"Nakhon Pathom";"Blockchain";13,33;133;0;130;0,69;133;0;130
"TH";"TH9";"Nakhon Ratchasima";"Blockchain";3;164;0;130;0,03;164;0;130
"TW";"TW000";"Chinese Taipei";"Blockchain";88,67;10;44;15;43,64;21;0,59;38
"CN";"CN12";"Beijing";"Cybersecurity";97,38;3;1268;5;79,24;2;1,29;17
"CN";"CN126";"Nanchang";"Cybersecurity";77,7;30;10;44;24,02;33;0,55;34
"CN";"CN128";"Nanning";"Cybersecurity";59,34;69;3;56;6,39;94;0,25;59
"CN";"CN153";"Shijiazhuang";"Cybersecurity";73,44;39;11;40;11,81;59;0,32;52
"CN";"CN161";"Taiyuan";"Cybersecurity";81,31;21;14;36;33,91;26;0,82;27
