"reg";"tech";"year";"count";"share";"rank"
"CZ";"Energiematerialen";2020;10;0,11;30
"CZ";"Energiematerialen";2021;10;0,1;30
"CZ";"Energiematerialen";2022;12;0,13;29
"CZ";"Energiematerialen";2023;6;0,1;27
"CZ";"Groene chemische productieprocessen";2006;2;0,49;19
"CZ";"Groene chemische productieprocessen";2010;1;0,12;32
"CZ";"Groene chemische productieprocessen";2012;1;0,12;28
"CZ";"Groene chemische productieprocessen";2014;1;0,11;27
"CZ";"Groene chemische productieprocessen";2015;1;0,11;31
"CZ";"Groene chemische productieprocessen";2016;1;0,12;29
"CZ";"Groene chemische productieprocessen";2017;3;0,39;23
"CZ";"Groene chemische productieprocessen";2019;2;0,31;21
"CZ";"Groene chemische productieprocessen";2022;1;0,17;28
"CZ";"Halfgeleiders";2000;3;0,13;22
"CZ";"Halfgeleiders";2002;2;0,06;30
"CZ";"Halfgeleiders";2005;3;0,06;29
"CZ";"Halfgeleiders";2008;3;0,05;33
"CZ";"Halfgeleiders";2009;3;0,05;33
"CZ";"Halfgeleiders";2011;3;0,04;34
"CZ";"Halfgeleiders";2012;3;0,04;36
"CZ";"Halfgeleiders";2013;5;0,06;31
"CZ";"Halfgeleiders";2014;4;0,05;30
"CZ";"Halfgeleiders";2015;4;0,05;31
"CZ";"Halfgeleiders";2016;5;0,06;32
"CZ";"Halfgeleiders";2017;5;0,06;31
"CZ";"Halfgeleiders";2018;4;0,04;35
"CZ";"Halfgeleiders";2019;1;0,01;42
"CZ";"Halfgeleiders";2020;5;0,05;34
"CZ";"Halfgeleiders";2021;2;0,02;35
"CZ";"Halfgeleiders";2022;2;0,02;32
"CZ";"Halfgeleiders";2023;2;0,04;29
"CZ";"Kunstmatige intelligentie en data";2000;1;0,44;13
"CZ";"Kunstmatige intelligentie en data";2005;2;0,41;19
"CZ";"Kunstmatige intelligentie en data";2007;1;0,17;23
"CZ";"Kunstmatige intelligentie en data";2008;3;0,49;21
"CZ";"Kunstmatige intelligentie en data";2010;1;0,16;30
"CZ";"Kunstmatige intelligentie en data";2012;1;0,13;29
"CZ";"Kunstmatige intelligentie en data";2013;2;0,2;27
"CZ";"Kunstmatige intelligentie en data";2015;2;0,13;28
"CZ";"Kunstmatige intelligentie en data";2016;3;0,17;30
"CZ";"Kunstmatige intelligentie en data";2017;1;0,04;40
"CZ";"Kunstmatige intelligentie en data";2018;1;0,02;42
"CZ";"Kunstmatige intelligentie en data";2019;12;0,16;30
"CZ";"Kunstmatige intelligentie en data";2020;14;0,13;30
"CZ";"Kunstmatige intelligentie en data";2021;11;0,09;33
"CZ";"Kunstmatige intelligentie en data";2022;7;0,06;36
"CZ";"Kunstmatige intelligentie en data";2023;7;0,11;29
"CZ";"Optica en geintegreerde fotonica";2000;2;0,09;25
"CZ";"Optica en geintegreerde fotonica";2001;1;0,03;31
"CZ";"Optica en geintegreerde fotonica";2002;2;0,05;33
"CZ";"Optica en geintegreerde fotonica";2003;3;0,08;30
"CZ";"Optica en geintegreerde fotonica";2005;1;0,02;39
"CZ";"Optica en geintegreerde fotonica";2006;2;0,04;33
"CZ";"Optica en geintegreerde fotonica";2007;4;0,08;29
"CZ";"Optica en geintegreerde fotonica";2008;1;0,02;36
"CZ";"Optica en geintegreerde fotonica";2009;4;0,07;32
"CZ";"Optica en geintegreerde fotonica";2010;2;0,03;37
"CZ";"Optica en geintegreerde fotonica";2011;6;0,08;30
"CZ";"Optica en geintegreerde fotonica";2012;3;0,04;38
"CZ";"Optica en geintegreerde fotonica";2013;6;0,06;32
"CZ";"Optica en geintegreerde fotonica";2014;10;0,1;26
"CZ";"Optica en geintegreerde fotonica";2015;16;0,17;25
"CZ";"Optica en geintegreerde fotonica";2016;10;0,09;30
"CZ";"Optica en geintegreerde fotonica";2017;11;0,1;29
"CZ";"Optica en geintegreerde fotonica";2018;8;0,07;34
"CZ";"Optica en geintegreerde fotonica";2019;8;0,06;33
"CZ";"Optica en geintegreerde fotonica";2020;11;0,09;31
"CZ";"Optica en geintegreerde fotonica";2021;8;0,07;33
"CZ";"Optica en geintegreerde fotonica";2022;4;0,04;35
"CZ";"Optica en geintegreerde fotonica";2023;6;0,12;28
"CZ";"Optomechatronica";2000;1;0,25;18
"CZ";"Optomechatronica";2002;1;0,14;24
"CZ";"Optomechatronica";2004;1;0,11;27
"CZ";"Optomechatronica";2005;1;0,1;28
"CZ";"Optomechatronica";2007;4;0,31;25
"CZ";"Optomechatronica";2009;1;0,07;33
"CZ";"Optomechatronica";2012;2;0,11;30
"CZ";"Optomechatronica";2013;2;0,1;30
"CZ";"Optomechatronica";2014;1;0,03;39
"CZ";"Optomechatronica";2015;3;0,1;32
"CZ";"Optomechatronica";2016;4;0,11;33
"CZ";"Optomechatronica";2017;1;0,02;45
"CZ";"Optomechatronica";2018;5;0,09;32
"CZ";"Optomechatronica";2019;8;0,11;32
"CZ";"Optomechatronica";2020;6;0,07;36
"CZ";"Optomechatronica";2021;3;0,03;39
"CZ";"Optomechatronica";2022;6;0,08;34
"CZ";"Optomechatronica";2023;1;0,03;36
"CZ";"Quantum";2004;2;0,37;16
"CZ";"Quantum";2006;1;0,15;23
"CZ";"Quantum";2019;1;0,27;16
"CZ";"Quantum";2020;1;0,22;22
"DE";"Beeldvormingstechnologie";2000;85;12,52;2
"DE";"Beeldvormingstechnologie";2001;94;11,76;2
"DE";"Beeldvormingstechnologie";2002;122;12,64;2
"DE";"Beeldvormingstechnologie";2003;128;12,51;2
"DE";"Beeldvormingstechnologie";2004;232;18,77;2
"DE";"Beeldvormingstechnologie";2005;237;16,49;2
"DE";"Beeldvormingstechnologie";2006;249;14,12;3
"DE";"Beeldvormingstechnologie";2007;271;14,2;3
"DE";"Beeldvormingstechnologie";2008;225;11,22;3
"DE";"Beeldvormingstechnologie";2009;249;12,66;3
"DE";"Beeldvormingstechnologie";2010;192;9,72;3
"DE";"Beeldvormingstechnologie";2011;200;9,36;3
"DE";"Beeldvormingstechnologie";2012;221;8,39;3
"DE";"Beeldvormingstechnologie";2013;271;9,03;3
"DE";"Beeldvormingstechnologie";2014;372;9,28;3
"DE";"Beeldvormingstechnologie";2015;364;9,03;3
"DE";"Beeldvormingstechnologie";2016;349;7,57;4
"DE";"Beeldvormingstechnologie";2017;387;7,17;4
"DE";"Beeldvormingstechnologie";2018;487;7,91;4
"DE";"Beeldvormingstechnologie";2019;517;6,9;4
"DE";"Beeldvormingstechnologie";2020;613;6,95;4
"DE";"Beeldvormingstechnologie";2021;491;5,67;4
"DE";"Beeldvormingstechnologie";2022;366;5,13;5
"DE";"Beeldvormingstechnologie";2023;220;6,2;5
"DE";"Biotechnologie gericht op moleculen en cellen";2000;586;7,43;2
"DE";"Biotechnologie gericht op moleculen en cellen";2001;840;7,84;3
"DE";"Biotechnologie gericht op moleculen en cellen";2002;975;9,28;2
"DE";"Biotechnologie gericht op moleculen en cellen";2003;953;9,41;2
"DE";"Biotechnologie gericht op moleculen en cellen";2004;875;9,11;3
"DE";"Biotechnologie gericht op moleculen en cellen";2005;803;8,59;3
"DE";"Biotechnologie gericht op moleculen en cellen";2006;718;7,76;3
"DE";"Biotechnologie gericht op moleculen en cellen";2007;688;7,4;3
"DE";"Biotechnologie gericht op moleculen en cellen";2008;702;7,5;3
"DE";"Biotechnologie gericht op moleculen en cellen";2009;817;8,23;3
"DE";"Biotechnologie gericht op moleculen en cellen";2010;673;6,9;3
"DE";"Biotechnologie gericht op moleculen en cellen";2011;727;7,29;3
"DE";"Biotechnologie gericht op moleculen en cellen";2012;747;7,08;3
"DE";"Biotechnologie gericht op moleculen en cellen";2013;738;6,85;3
"DE";"Biotechnologie gericht op moleculen en cellen";2014;723;6,25;3
"DE";"Biotechnologie gericht op moleculen en cellen";2015;714;6,44;3
"DE";"Biotechnologie gericht op moleculen en cellen";2016;726;5,96;3
"DE";"Biotechnologie gericht op moleculen en cellen";2017;787;5,95;4
"DE";"Biotechnologie gericht op moleculen en cellen";2018;741;5,46;4
"DE";"Biotechnologie gericht op moleculen en cellen";2019;722;4,89;5
"DE";"Biotechnologie gericht op moleculen en cellen";2020;722;4,63;5
"DE";"Biotechnologie gericht op moleculen en cellen";2021;766;4,62;5
"DE";"Biotechnologie gericht op moleculen en cellen";2022;694;4,29;5
"DE";"Biotechnologie gericht op moleculen en cellen";2023;420;4,58;5
"DE";"Cybersecurity";2000;76;5,92;2
"DE";"Cybersecurity";2001;132;5,66;3
"DE";"Cybersecurity";2002;140;5,24;4
"DE";"Cybersecurity";2003;168;6,33;3
"DE";"Cybersecurity";2004;198;7,6;3
"DE";"Cybersecurity";2005;198;7,02;3
"DE";"Cybersecurity";2006;175;5,49;4
"DE";"Cybersecurity";2007;181;5,06;5
"DE";"Cybersecurity";2008;185;5,07;4
"DE";"Cybersecurity";2009;204;5,75;4
"DE";"Cybersecurity";2010;174;5,5;4
"DE";"Cybersecurity";2011;200;6,24;4
"DE";"Cybersecurity";2012;192;5,18;5
"DE";"Cybersecurity";2013;184;4,06;6
"DE";"Cybersecurity";2014;248;4,47;5
"DE";"Cybersecurity";2015;254;4,43;5
"DE";"Cybersecurity";2016;305;4,49;5
"DE";"Cybersecurity";2017;324;4,37;5
"DE";"Cybersecurity";2018;395;5,04;5
"DE";"Cybersecurity";2019;397;4,36;6
"DE";"Cybersecurity";2020;566;5,81;4
"DE";"Cybersecurity";2021;415;4,84;5
"DE";"Cybersecurity";2022;396;5,06;5
"DE";"Cybersecurity";2023;277;6,68;5
"DE";"Energiematerialen";2000;215;14,9;3
"DE";"Energiematerialen";2001;255;13,87;3
"DE";"Energiematerialen";2002;360;16,12;3
"DE";"Energiematerialen";2003;317;11,81;3
"DE";"Energiematerialen";2004;339;11,02;3
"DE";"Energiematerialen";2005;334;9,08;3
"DE";"Energiematerialen";2006;382;9,5;3
"DE";"Energiematerialen";2007;445;9,87;3
"DE";"Energiematerialen";2008;587;11,82;3
"DE";"Energiematerialen";2009;688;12,76;3
"DE";"Energiematerialen";2010;764;12,16;3
"DE";"Energiematerialen";2011;882;12,09;3
"DE";"Energiematerialen";2012;964;11,49;3
"DE";"Energiematerialen";2013;848;10,12;4
"DE";"Energiematerialen";2014;763;9,47;4
"DE";"Energiematerialen";2015;805;11,06;3
"DE";"Energiematerialen";2016;672;9,17;4
"DE";"Energiematerialen";2017;628;7,99;5
"DE";"Energiematerialen";2018;756;8,81;5
"DE";"Energiematerialen";2019;717;7,68;5
"DE";"Energiematerialen";2020;789;8,43;5
"DE";"Energiematerialen";2021;762;7,86;5
"DE";"Energiematerialen";2022;815;8,53;5
"DE";"Energiematerialen";2023;525;8,98;5
"DE";"Groene chemische productieprocessen";2000;16;8,6;3
"DE";"Groene chemische productieprocessen";2001;29;14,5;3
"DE";"Groene chemische productieprocessen";2002;35;15,77;2
"DE";"Groene chemische productieprocessen";2003;49;17,56;2
"DE";"Groene chemische productieprocessen";2004;42;13,73;3
"DE";"Groene chemische productieprocessen";2005;32;10,42;3
"DE";"Groene chemische productieprocessen";2006;58;14,25;3
"DE";"Groene chemische productieprocessen";2007;49;11,37;3
"DE";"Groene chemische productieprocessen";2008;74;12,78;2
"DE";"Groene chemische productieprocessen";2009;64;8,91;3
"DE";"Groene chemische productieprocessen";2010;60;7,15;3
"DE";"Groene chemische productieprocessen";2011;54;6,32;3
"DE";"Groene chemische productieprocessen";2012;56;6,46;3
"DE";"Groene chemische productieprocessen";2013;58;6,69;3
"DE";"Groene chemische productieprocessen";2014;66;7,23;3
"DE";"Groene chemische productieprocessen";2015;66;7,42;3
"DE";"Groene chemische productieprocessen";2016;54;6,55;5
"DE";"Groene chemische productieprocessen";2017;50;6,48;3
"DE";"Groene chemische productieprocessen";2018;51;8,01;4
"DE";"Groene chemische productieprocessen";2019;44;6,83;4
"DE";"Groene chemische productieprocessen";2020;51;7,37;4
"DE";"Groene chemische productieprocessen";2021;40;6,18;4
"DE";"Groene chemische productieprocessen";2022;43;7,38;5
"DE";"Groene chemische productieprocessen";2023;15;4,89;7
"DE";"Halfgeleiders";2000;377;16,09;3
"DE";"Halfgeleiders";2001;449;15,37;3
"DE";"Halfgeleiders";2002;414;12,06;3
"DE";"Halfgeleiders";2003;391;10,68;3
"DE";"Halfgeleiders";2004;429;10,41;3
"DE";"Halfgeleiders";2005;457;9,86;3
"DE";"Halfgeleiders";2006;431;7,95;3
"DE";"Halfgeleiders";2007;408;6,76;3
"DE";"Halfgeleiders";2008;418;6,78;3
"DE";"Halfgeleiders";2009;575;8,74;3
"DE";"Halfgeleiders";2010;597;8,85;3
"DE";"Halfgeleiders";2011;617;8,01;3
"DE";"Halfgeleiders";2012;700;8,44;3
"DE";"Halfgeleiders";2013;595;7,13;5
"DE";"Halfgeleiders";2014;591;6,96;5
"DE";"Halfgeleiders";2015;522;6,64;4
"DE";"Halfgeleiders";2016;557;6,69;5
"DE";"Halfgeleiders";2017;576;6,41;5
"DE";"Halfgeleiders";2018;579;6,01;4
"DE";"Halfgeleiders";2019;514;5,03;5
"DE";"Halfgeleiders";2020;546;5,13;5
"DE";"Halfgeleiders";2021;420;4,32;5
"DE";"Halfgeleiders";2022;402;4,18;5
"DE";"Halfgeleiders";2023;254;4,7;5
"DE";"Kunstmatige intelligentie en data";2000;25;11,01;2
"DE";"Kunstmatige intelligentie en data";2001;25;6,76;3
"DE";"Kunstmatige intelligentie en data";2002;31;6,54;3
"DE";"Kunstmatige intelligentie en data";2003;35;9,49;2
"DE";"Kunstmatige intelligentie en data";2004;32;8,7;2
"DE";"Kunstmatige intelligentie en data";2005;23;4,75;4
"DE";"Kunstmatige intelligentie en data";2006;27;5,1;4
"DE";"Kunstmatige intelligentie en data";2007;19;3,24;4
"DE";"Kunstmatige intelligentie en data";2008;34;5,5;3
"DE";"Kunstmatige intelligentie en data";2009;37;6,6;3
"DE";"Kunstmatige intelligentie en data";2010;36;5,7;3
"DE";"Kunstmatige intelligentie en data";2011;44;6,24;3
"DE";"Kunstmatige intelligentie en data";2012;49;6,35;3
"DE";"Kunstmatige intelligentie en data";2013;37;3,76;5
"DE";"Kunstmatige intelligentie en data";2014;54;3,83;5
"DE";"Kunstmatige intelligentie en data";2015;65;4,22;4
"DE";"Kunstmatige intelligentie en data";2016;55;3,18;5
"DE";"Kunstmatige intelligentie en data";2017;93;3,33;5
"DE";"Kunstmatige intelligentie en data";2018;165;3,77;6
"DE";"Kunstmatige intelligentie en data";2019;293;3,92;5
"DE";"Kunstmatige intelligentie en data";2020;479;4,52;5
"DE";"Kunstmatige intelligentie en data";2021;568;4,59;5
"DE";"Kunstmatige intelligentie en data";2022;548;4,56;5
"DE";"Kunstmatige intelligentie en data";2023;305;4,99;5
"DE";"Optica en geintegreerde fotonica";2000;241;11,24;3
"DE";"Optica en geintegreerde fotonica";2001;292;10,04;3
"DE";"Optica en geintegreerde fotonica";2002;354;9,55;3
"DE";"Optica en geintegreerde fotonica";2003;365;9,46;3
"DE";"Optica en geintegreerde fotonica";2004;367;9,7;3
"DE";"Optica en geintegreerde fotonica";2005;402;9,45;3
"DE";"Optica en geintegreerde fotonica";2006;411;8,7;3
"DE";"Optica en geintegreerde fotonica";2007;459;9,05;3
"DE";"Optica en geintegreerde fotonica";2008;501;8,92;3
"DE";"Optica en geintegreerde fotonica";2009;603;10,03;3
"DE";"Optica en geintegreerde fotonica";2010;597;9,59;3
"DE";"Optica en geintegreerde fotonica";2011;627;8,88;3
"DE";"Optica en geintegreerde fotonica";2012;736;9,2;3
"DE";"Optica en geintegreerde fotonica";2013;658;7,05;5
"DE";"Optica en geintegreerde fotonica";2014;671;6,99;4
"DE";"Optica en geintegreerde fotonica";2015;664;7,08;4
"DE";"Optica en geintegreerde fotonica";2016;635;5,99;4
"DE";"Optica en geintegreerde fotonica";2017;645;5,68;5
"DE";"Optica en geintegreerde fotonica";2018;742;6,21;5
"DE";"Optica en geintegreerde fotonica";2019;773;6,1;5
"DE";"Optica en geintegreerde fotonica";2020;743;5,75;5
"DE";"Optica en geintegreerde fotonica";2021;605;5,32;5
"DE";"Optica en geintegreerde fotonica";2022;670;6,85;4
"DE";"Optica en geintegreerde fotonica";2023;349;7,2;5
"DE";"Optomechatronica";2000;62;15,23;2
"DE";"Optomechatronica";2001;65;12,13;2
"DE";"Optomechatronica";2002;72;10,42;3
"DE";"Optomechatronica";2003;95;13,57;3
"DE";"Optomechatronica";2004;124;13,93;3
"DE";"Optomechatronica";2005;117;11,26;3
"DE";"Optomechatronica";2006;110;9,26;3
"DE";"Optomechatronica";2007;119;9,15;3
"DE";"Optomechatronica";2008;133;9,53;3
"DE";"Optomechatronica";2009;166;11,92;3
"DE";"Optomechatronica";2010;148;11,04;3
"DE";"Optomechatronica";2011;120;8,46;3
"DE";"Optomechatronica";2012;190;10,45;3
"DE";"Optomechatronica";2013;183;8,82;3
"DE";"Optomechatronica";2014;294;10,24;3
"DE";"Optomechatronica";2015;281;9,25;3
"DE";"Optomechatronica";2016;317;8,61;4
"DE";"Optomechatronica";2017;362;7,76;4
"DE";"Optomechatronica";2018;429;7,49;4
"DE";"Optomechatronica";2019;499;6,91;4
"DE";"Optomechatronica";2020;607;6,98;5
"DE";"Optomechatronica";2021;531;6,11;5
"DE";"Optomechatronica";2022;399;5,5;5
"DE";"Optomechatronica";2023;238;6,76;5
"DE";"Quantum";2000;17;10,9;3
"DE";"Quantum";2001;14;5,34;3
"DE";"Quantum";2002;38;10,73;3
"DE";"Quantum";2003;34;7,22;3
"DE";"Quantum";2004;55;10,07;3
"DE";"Quantum";2005;50;7,45;3
"DE";"Quantum";2006;43;6,38;3
"DE";"Quantum";2007;32;5,57;3
"DE";"Quantum";2008;44;6,95;3
"DE";"Quantum";2009;33;5,85;3
"DE";"Quantum";2010;26;5,17;3
"DE";"Quantum";2011;33;6,78;3
"DE";"Quantum";2012;32;7,03;4
"DE";"Quantum";2013;24;6,35;4
"DE";"Quantum";2014;20;8,85;3
"DE";"Quantum";2015;4;3,6;5
"DE";"Quantum";2016;4;3,42;8
"DE";"Quantum";2017;8;3,72;5
"DE";"Quantum";2018;5;2,02;9
"DE";"Quantum";2019;1;0,27;16
"DE";"Quantum";2020;17;3,7;4
"DE";"Quantum";2021;22;4,54;5
"DE";"Quantum";2022;18;3,38;4
"DE";"Quantum";2023;22;6,3;3
"DK";"Beeldvormingstechnologie";2000;10;1,47;11
"DK";"Beeldvormingstechnologie";2001;5;0,63;16
"DK";"Beeldvormingstechnologie";2002;6;0,62;13
"DK";"Beeldvormingstechnologie";2003;10;0,98;12
"DK";"Beeldvormingstechnologie";2004;9;0,73;13
"DK";"Beeldvormingstechnologie";2005;7;0,49;20
"DK";"Beeldvormingstechnologie";2006;15;0,85;13
"DK";"Beeldvormingstechnologie";2007;6;0,31;24
"DK";"Beeldvormingstechnologie";2008;13;0,65;17
"DK";"Beeldvormingstechnologie";2009;12;0,61;20
"DK";"Beeldvormingstechnologie";2010;9;0,46;23
"DK";"Beeldvormingstechnologie";2011;7;0,33;23
"DK";"Beeldvormingstechnologie";2012;15;0,57;20
"DK";"Beeldvormingstechnologie";2013;15;0,5;21
"DK";"Beeldvormingstechnologie";2014;25;0,62;17
"DK";"Beeldvormingstechnologie";2015;14;0,35;22
"DK";"Beeldvormingstechnologie";2016;30;0,65;18
"DK";"Beeldvormingstechnologie";2017;27;0,5;19
"DK";"Beeldvormingstechnologie";2018;15;0,24;26
"DK";"Beeldvormingstechnologie";2019;19;0,25;24
"DK";"Beeldvormingstechnologie";2020;28;0,32;23
"DK";"Beeldvormingstechnologie";2021;20;0,23;23
"DK";"Beeldvormingstechnologie";2022;16;0,22;25
"DK";"Beeldvormingstechnologie";2023;8;0,23;25
"DK";"Biotechnologie gericht op moleculen en cellen";2000;135;1,71;9
"DK";"Biotechnologie gericht op moleculen en cellen";2001;158;1,48;10
"DK";"Biotechnologie gericht op moleculen en cellen";2002;158;1,5;12
"DK";"Biotechnologie gericht op moleculen en cellen";2003;156;1,54;11
"DK";"Biotechnologie gericht op moleculen en cellen";2004;185;1,93;9
"DK";"Biotechnologie gericht op moleculen en cellen";2005;192;2,05;8
"DK";"Biotechnologie gericht op moleculen en cellen";2006;195;2,11;10
"DK";"Biotechnologie gericht op moleculen en cellen";2007;167;1,8;10
"DK";"Biotechnologie gericht op moleculen en cellen";2008;195;2,08;10
"DK";"Biotechnologie gericht op moleculen en cellen";2009;205;2,07;10
"DK";"Biotechnologie gericht op moleculen en cellen";2010;202;2,07;11
"DK";"Biotechnologie gericht op moleculen en cellen";2011;176;1,77;12
"DK";"Biotechnologie gericht op moleculen en cellen";2012;193;1,83;12
"DK";"Biotechnologie gericht op moleculen en cellen";2013;198;1,84;11
"DK";"Biotechnologie gericht op moleculen en cellen";2014;235;2,03;11
"DK";"Biotechnologie gericht op moleculen en cellen";2015;223;2,01;11
"DK";"Biotechnologie gericht op moleculen en cellen";2016;198;1,63;11
"DK";"Biotechnologie gericht op moleculen en cellen";2017;212;1,6;11
"DK";"Biotechnologie gericht op moleculen en cellen";2018;227;1,67;11
"DK";"Biotechnologie gericht op moleculen en cellen";2019;210;1,42;11
"DK";"Biotechnologie gericht op moleculen en cellen";2020;217;1,39;11
"DK";"Biotechnologie gericht op moleculen en cellen";2021;198;1,19;12
"DK";"Biotechnologie gericht op moleculen en cellen";2022;186;1,15;13
"DK";"Biotechnologie gericht op moleculen en cellen";2023;114;1,24;10
"DK";"Cybersecurity";2000;8;0,62;13
"DK";"Cybersecurity";2001;10;0,43;17
"DK";"Cybersecurity";2002;16;0,6;15
"DK";"Cybersecurity";2003;15;0,57;16
"DK";"Cybersecurity";2004;12;0,46;21
"DK";"Cybersecurity";2005;13;0,46;20
"DK";"Cybersecurity";2006;11;0,35;19
"DK";"Cybersecurity";2007;11;0,31;24
"DK";"Cybersecurity";2008;13;0,36;21
"DK";"Cybersecurity";2009;9;0,25;26
"DK";"Cybersecurity";2010;10;0,32;24
"DK";"Cybersecurity";2011;6;0,19;25
"DK";"Cybersecurity";2012;8;0,22;25
"DK";"Cybersecurity";2013;10;0,22;26
"DK";"Cybersecurity";2014;12;0,22;26
"DK";"Cybersecurity";2015;11;0,19;28
"DK";"Cybersecurity";2016;15;0,22;29
"DK";"Cybersecurity";2017;23;0,31;23
"DK";"Cybersecurity";2018;22;0,28;26
"DK";"Cybersecurity";2019;26;0,29;23
"DK";"Cybersecurity";2020;21;0,22;29
"DK";"Cybersecurity";2021;30;0,35;22
"DK";"Cybersecurity";2022;17;0,22;27
"DK";"Cybersecurity";2023;8;0,19;27
"DK";"Energiematerialen";2000;8;0,55;17
"DK";"Energiematerialen";2001;4;0,22;22
"DK";"Energiematerialen";2002;7;0,31;20
"DK";"Energiematerialen";2003;4;0,15;25
"DK";"Energiematerialen";2004;10;0,32;22
"DK";"Energiematerialen";2005;10;0,27;22
"DK";"Energiematerialen";2006;21;0,52;17
"DK";"Energiematerialen";2007;14;0,31;23
"DK";"Energiematerialen";2008;22;0,44;20
"DK";"Energiematerialen";2009;24;0,45;20
"DK";"Energiematerialen";2010;23;0,37;22
"DK";"Energiematerialen";2011;25;0,34;21
"DK";"Energiematerialen";2012;29;0,35;20
"DK";"Energiematerialen";2013;39;0,47;18
"DK";"Energiematerialen";2014;48;0,6;16
"DK";"Energiematerialen";2015;50;0,69;15
"DK";"Energiematerialen";2016;38;0,52;18
"DK";"Energiematerialen";2017;63;0,8;15
"DK";"Energiematerialen";2018;51;0,59;19
"DK";"Energiematerialen";2019;44;0,47;19
"DK";"Energiematerialen";2020;52;0,56;19
"DK";"Energiematerialen";2021;54;0,56;18
"DK";"Energiematerialen";2022;53;0,55;17
"DK";"Energiematerialen";2023;21;0,36;18
"DK";"Groene chemische productieprocessen";2000;5;2,69;8
"DK";"Groene chemische productieprocessen";2001;8;4;6
"DK";"Groene chemische productieprocessen";2002;7;3,15;8
"DK";"Groene chemische productieprocessen";2003;8;2,87;8
"DK";"Groene chemische productieprocessen";2004;12;3,92;6
"DK";"Groene chemische productieprocessen";2005;10;3,26;7
"DK";"Groene chemische productieprocessen";2006;16;3,93;5
"DK";"Groene chemische productieprocessen";2007;10;2,32;9
