Organization Name,Organization Name URL,Full Description,Industries,Headquarters Location,Description,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Exit Date,Exit Date Precision,Trademarks Registered,Monthly Visits,Active Tech Count,Total Products Active,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Downloads Last 30 Days,Most Popular Patent Class,Most Popular Trademark Class,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Number of Funding Rounds,Last Funding Date,Headquarters Regions,Estimated Revenue Range,Top 5 Investors,Most Recent Valuation Range,Date of Most Recent Valuation,Patents Granted,IPO Status,Postal Code,Founded Date,Founded Date Precision,Company Type,Website,LinkedIn,Number of Exits,Number of Exits (IPO),Industry Groups,Number of Founders,Founders,Number of Employees,Funding Status,Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,CB Rank (Organization),CB Rank (Company),Hub Tags,Number of Sub-Orgs,Diversity Spotlight (US Headquarters Only),Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Diversity Investments,Number of Lead Investments,Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks)
StretchSense,https://www.crunchbase.com/organization/stretchsense,"MoCap Pro gloves use unique stretch sensor technology, which makes them one of the most robust, accurate, and comfortable performance capture gloves available. Combine with our proprietary software application Hand Engine, users can stream hand motion capture data from industry-leading platforms including Maya, Unreal Engine, Unity or use natively from within Xsens MVN Animate. Synchronizes with optical systems including OptiTrack, Qualisys, and Vicon.","Animation, Machine Learning, Motion Capture, Sensor, Software","Penrose, Wellington, New Zealand",Makers of stretch sensor-enabled motion capture gloves and machine learning glove software Hand Engine.,13300000,NZD,7671706,,,3,"8,525",41,23,13300000,NZD,7671706,,Testing,Scientific and electric apparatus and instruments,13300000,NZD,7671706,4,2022-11-03,"Asia-Pacific (APAC), Australasia",$10M to $50M,"Scottish Enterprise, Par Equity, GD1, Flying Kiwi Angels, Start Today CO. Ltd",,,6,Private,1061,2012-11-01,day,For Profit,http://www.stretchsense.com/,https://www.linkedin.com/company/stretchsense-limited,,,"Artificial Intelligence (AI), Data and Analytics, Hardware, Media and Entertainment, Software, Video",1,Benjamin O'Brien,11-50,Early Stage Venture,Series A,13300000,NZD,7671706,Series A,3,5,,,"44,724","44,572",,,,,,,,,,,,
Trampoline Systems,https://www.crunchbase.com/organization/trampoline-systems,"Trampoline Systems is a London-based developer of Enterprise Social Computing software. Trampoline's technologies analyse email, blogs and other data sources inside the corporation to understand each person's expertise and map relationships across the corporate ecosystem. Trampoline Systems Ltd. was founded in 2003 and is based in London, the United Kingdom.","Data Visualization, Enterprise Software, Natural Language Processing, Search Engine, Software","London, England, United Kingdom",Trampoline Systems is a provider of organizational network analysis software and diagnostic services.,7669458,USD,7669458,,,,,6,12,7669458,USD,7669458,,,,330000,GBP,515445,5,2010-12-01,"Europe, Middle East, and Africa (EMEA)",$1M to $10M,"Tudor Investments, Leon Howard-Spink, Ian Smith, Paolo Juvara, Steve Broughton",,,,Private,EC2A 3HJ,2003-10-01,day,For Profit,http://www.trampolinesystems.com,http://www.linkedin.com/company/trampoline-systems,,,"Artificial Intelligence (AI), Data and Analytics, Design, Information Technology, Internet Services, Software",1,Charles Armstrong,11-50,Seed,Angel,330000,GBP,515445,Angel,1,5,,,"445,765","431,204",,,,,,,,,,,,
COPRESENCE,https://www.crunchbase.com/organization/copresence,"Copresence offers a digital avatar solution bringing likeness and emotions to the connected world. The Swiss-tech company’s powerful AI and software platform lets users easily generate a 3D version of themselves using just a smartphone, for use virtually everywhere. The company’s industry-leading technology offers the gaming, VR/AR and video conferencing industries the perfect solution for photorealistic 3D avatar creation. Copresence is dedicated to elevating virtual communication to a more natural and personal level, transforming how we appear and interact in digital spaces like gaming, virtual/augmented reality, and beyond.","Artificial Intelligence (AI), Gaming, Software, Video Conferencing, Virtual Reality","Zürich, Zurich, Switzerland","Copresence is delivering photorealistic representations of humans (avatars) for the the gaming, XR/metaverse and video conferencing industry",7000000,CHF,7660332,,,,,5,,7000000,CHF,7660332,,,,5000000,CHF,5484236,2,2022-01-01,"Europe, Middle East, and Africa (EMEA)",,,,,,Private,8001,2021-01-01,year,For Profit,https://copresence.tech/,https://www.linkedin.com/company/copresence-tech,,,"Artificial Intelligence (AI), Data and Analytics, Gaming, Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Science and Engineering, Software",,,11-50,Seed,Seed,5000000,CHF,5484236,Seed,,,,,"26,074","26,010",,,,,,,,,,,,
Merlon Intelligence,https://www.crunchbase.com/organization/merlon-intelligence,"Merlon Intelligence services banks, helping them cut down on risk and put a stop to money laundering.","Banking, Finance, Financial Services, Intelligent Systems","San Francisco, California, United States","Merlon Intelligence services banks, helping them cut down on risk and put a stop to money laundering.",7650000,USD,7650000,,,,,6,8,7650000,USD,7650000,,,,7650000,USD,7650000,2,2017-05-23,"San Francisco Bay Area, West Coast, Western US",$1M to $10M,"DCVC, Fenway Summer Ventures, Nyca Partners, Promus Ventures, Work-Bench",,,,Private,,2016-01-01,year,For Profit,https://merlon.ai,https://www.linkedin.com/company/merlonintelligence/,,,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Lending and Investments, Science and Engineering",1,Bradford Cross,11-50,Seed,Seed,7650000,USD,7650000,Seed,1,6,,,"38,537","38,417",,,,,,,,,,,,
Sherpa Digital Media,https://www.crunchbase.com/organization/sherpa-digital-media,"Sherpa develops an extensible, data-driven streaming video platform for the enterprise. With enterprise video now pervasive, companies are increasingly turning to Sherpa to consolidate live and on-demand video under a single streaming system-of-record. Sherpa’s extensible and data-driven platform securely manages, measures and automates all streaming video touch points with customers, partners, and employees. Many of the world’s premier enterprises have selected Sherpa to power their expanding digital media programs.  Sherpa is privately held and headquartered in Redwood City, California. The company is backed by Benhamou Global Ventures (BGV), Rally Ventures, and individuals.","Business Intelligence, Digital Media, Enterprise Software, Marketing Automation, Predictive Analytics, Software, Video on Demand, Video Streaming","San Mateo, California, United States","Sherpa develops an extensible, data-driven streaming video platform for the enterprise.",7650000,USD,7650000,2021-08-26,day,,,43,21,7650000,USD,7650000,,,,2150000,USD,2150000,4,2019-03-29,"San Francisco Bay Area, Silicon Valley, West Coast",$1M to $10M,"Benhamou Global Ventures, Rally Ventures, Capital Z Partners, Robert Spass, Paul Rochester",$10M to $50M,2017-08-08,,Private,94404,2011-07-01,day,For Profit,http://www.SherpaDigitalMedia.com,https://www.linkedin.com/company/2296861?trk=ppro_cprof,,,"Artificial Intelligence (AI), Content and Publishing, Data and Analytics, Media and Entertainment, Sales and Marketing, Software, Video",2,"K.C. Watson, Mark Strathdee",11-50,M&A,Venture - Series Unknown,2150000,USD,2150000,Venture - Series Unknown,1,8,,Was Acquired,"87,040","86,522",,,,,,,,,,,,
Bobidi,https://www.crunchbase.com/organization/bobidi,Bobidi helps AI companies test and validate their models in the real world very fast and improve them 10x more efficiently. The underlying magic is that they run a global gamified community that is incentivized to test and find the edge cases that the model missed. The whole process would be up to 10x more efficient than the industry norm that takes as long as a couple of months.,"Apps, Artificial Intelligence (AI), Information Services, Information Technology, Software","Los Gatos, California, United States","Bobidi connects part-time workers with businesses using advanced AI, making recruitment efficient and cost-effective.",9800000000,KRW,7647916,,,0,240,12,,9800000000,KRW,7647916,4,,Scientific and electric apparatus and instruments,7500000000,KRW,5695388,3,2022-07-14,"San Francisco Bay Area, Silicon Valley, West Coast",$1M to $10M,"Meta, Primer, Y Combinator, Scrum Ventures, Primer Sazze Partners",,,0,Private,,2021-01-01,year,For Profit,https://www.bobidi.com,https://www.linkedin.com/company/bobidi-inc/,,,"Apps, Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",2,"Jeong-Suh Choi, Soohyun Bae",11-50,Seed,Seed,7500000000,KRW,5695388,Seed,1,15,,,"102,669","101,960",,,,,,,,,,,,
Motion Gestures,https://www.crunchbase.com/organization/motion-gestures,"Motion Gestures is a Canadian machine learning startup specializing in gesture recognition software. Motion Gestures specializes in machine learning-based gesture recognition software and was founded in Waterloo, Canada in 2016. The company aims to enable the rapid development and deployment of gesture-enabled interfaces for systems, devices, and apps. Its software supports advanced 2D and 3D gestures using motion, touch, and vision sensors and can be deployed on the cloud, gateway/hub, and embedded platforms. Developers are offered free licenses to the cloud SDK and can quickly create and test any gesture using their smartphones.","Cloud Computing, Computer, Machine Learning, Sensor, Software","Kitchener, Ontario, Canada",Motion Gestures is a Canadian machine learning startup specializing in gesture recognition software.,7646595,USD,7646595,,,4,247,20,,7646595,USD,7646595,,Computing; Calculating,Scientific and electric apparatus and instruments,2000000,USD,2000000,6,2024-06-11,Great Lakes,$1M to $10M,"Propel(X), China Canada Angel Alliance, Golden Triangle Angel Network, Newton Fund, Keiretsu Forum",,,2,Private,N2G 4X8,2017-01-01,day,For Profit,https://motiongestures.com/,https://www.linkedin.com/company/motiongestures/?originalSubdomain=in,,,"Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Hardware, Internet Services, Software",1,Kashif Kahn,1-10,Seed,Seed,2000000,USD,2000000,Seed,2,8,,,"34,358","34,258",,,,,,,,,,,,
Adgo,https://www.crunchbase.com/organization/adgo-50e1,"Adgo leverages AI in driving business growth. It enables merchants of online platforms to easily create advertising campaigns on social media and to achieve measurable outcomes from those campaigns.  The company was founded in 2014 and is headquartered in Singapore, Singapore.","Artificial Intelligence (AI), Business Development, Information Technology, Machine Learning, Software","Singapore, Central Region, Singapore","Adgo leverages AI in driving business growth by providing solutions in the fields of AI, software, and information technology.",7626706,USD,7626706,,,,570,14,,7626706,USD,7626706,,,,7626706,USD,7626706,1,2019-09-06,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",,,,,,Private,,2014-01-01,year,For Profit,https://adgo.io/,https://www.linkedin.com/company/adgorithmics-llc/,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Professional Services, Science and Engineering, Software",1,Michael Kim,11-50,,Venture - Series Unknown,7626706,USD,7626706,Venture - Series Unknown,,,,,"68,287","67,953",,,,,,,,,,,,
Sparrow Vision,https://www.crunchbase.com/organization/sparrow-28d2,"Sparrow provides personalized feedback on golf swing using its advanced AI technology. It aims to revolutionize the way they play and practice golf. While performance technology is spreading to every facet of the sports world, Sparrow is focused on bringing it to golf. Using an advanced AI system, they believe that their real-time swing analysis and feedback can transform how we examine the golf swing.","Artificial Intelligence (AI), Golf, Sports","New York, New York, United States",Sparrow provides personalized feedback on golf swing using its advanced AI technology.,7625890,USD,7625890,,,2,,27,,7625890,USD,7625890,"16,513",,Scientific and electric apparatus and instruments,10001,USD,10001,4,2022-12-07,"Greater New York Area, East Coast, Northeastern US",$1M to $10M,"Brittany Lincicome, Harold Varner III, Martin Laird",,,0,Private,,2018-05-01,month,For Profit,https://www.sparrowup.com,https://www.linkedin.com/company/sparrowup,,,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software, Sports",3,"Joe Chin, Sam Pigott, Todd Eaglin",11-50,Seed,Angel,10001,USD,10001,Angel,,3,,,"29,250","29,177",,,,,,,,,,,,
Tangent Works,https://www.crunchbase.com/organization/tangent-works,"Tangent Works operates as a data science startup.Tangent Works, the startup has automated the “repetitive” and “manual” parts of a data scientist’ job — namely, building the models.","Information Technology, Machine Learning","Gooik, Vlaams-Brabant, Belgium",Tangent Works operates as a data science startup.,7000000,EUR,7622255,,,,"1,114",74,,7000000,EUR,7622255,,,,4000000,EUR,4255500,3,2022-12-15,"European Union (EU), Europe, Middle East, and Africa (EMEA)",$1M to $10M,"SFPI-FPIM, Saffelberg Investments, Force Over Mass Capital, Molenwater Group",,,,Private,1755,2013-01-01,year,For Profit,https://www.tangent.works/,https://be.linkedin.com/company/tangentworks,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Software",2,"Henk De Metsenaere, Ján Dolinský",11-50,Early Stage Venture,Series A,4000000,EUR,4255500,Series A,4,4,,,"48,566","48,394",,,,,,,,,,,,
China Data,https://www.crunchbase.com/organization/china-data,,"Artificial Intelligence (AI), Cloud Computing, Health Care, Medical","Beijing, Beijing, China",China Data is a health technology insurance platform based on AI and cloud computing services.,53000000,CNY,7618069,,,,,5,,53000000,CNY,7618069,,,,50000000,CNY,7168253,2,2020-07-31,Asia-Pacific (APAC),,"Ambrum Capital, Zhongke Zhanwang, Zhongtianlida Feng Tou",,,,Private,,2013-12-01,day,For Profit,http://www.chinadata.org.cn/,https://www.linkedin.com/company/%E5%8D%8E%E6%8D%AE%E5%8C%BB%E7%96%97%E8%AF%84%E4%BC%B0%E4%BF%A1%E6%81%AF%E6%8A%80%E6%9C%AF-%E5%8C%97%E4%BA%AC-%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8,,,"Artificial Intelligence (AI), Data and Analytics, Health Care, Internet Services, Science and Engineering, Software",,,101-250,,Venture - Series Unknown,50000000,CNY,7168253,Venture - Series Unknown,1,3,,,"106,957","106,189",,,,,,,,,,,,
