"Province";"Technology";"Relatedness.Density";"Complexity";"RCA";"CPC";"X.Label..CPC.";"Relatedness.Density..CPC.";"RCA..CPC."
"Limburg";"Furniture, games";26,46;60,61;0,18;"A63G";"merry-go-rounds; swings; rocking-horses; chutes; s";23,34;7,03
"Limburg";"Furniture, games";26,46;60,61;0,18;"A63H";"toys, e.g. tops, dolls, hoops, building blocks";13,97;0
"Limburg";"Furniture, games";26,46;60,61;0,18;"A63J";"devices for theatres, circuses, or the like; conju";24,43;0
"North Brabant";"Furniture, games";28,64;60,61;0,89;"A47B";"tables; desks; office furniture; cabinets; drawers";11,38;0,13
"North Brabant";"Furniture, games";28,64;60,61;0,89;"A47C";"chairs";28,64;0,27
"North Brabant";"Furniture, games";28,64;60,61;0,89;"A47D";"furniture specially adapted for children";36,63;1,02
"North Brabant";"Furniture, games";28,64;60,61;0,89;"A47F";"special furniture, fittings, or accessories for sh";20,76;0,24
"North Brabant";"Furniture, games";28,64;60,61;0,89;"A47G";"household or table equipment";17,46;0,57
"North Brabant";"Furniture, games";28,64;60,61;0,89;"A47H";"furnishings for windows or doors";10,66;0
"North Brabant";"Furniture, games";28,64;60,61;0,89;"A47J";"kitchen equipment; coffee mills; spice mills; appa";37,62;1,85
"North Brabant";"Furniture, games";28,64;60,61;0,89;"A47K";"sanitary equipment not otherwise provided for ";22,78;0,39
"North Brabant";"Furniture, games";28,64;60,61;0,89;"A47L";"domestic washing or cleaning ; suction cleaners in";41,29;0,74
"North Brabant";"Furniture, games";28,64;60,61;0,89;"A63B";"apparatus for physical training, gymnastics, swimm";33,06;0,93
"North Brabant";"Furniture, games";28,64;60,61;0,89;"A63C";"skates; skis; roller skates; design or layout of c";8,53;0
"North Brabant";"Furniture, games";28,64;60,61;0,89;"A63F";"card, board or roulette games; indoor games using ";46,98;0,88
"North Brabant";"Furniture, games";28,64;60,61;0,89;"A63G";"merry-go-rounds; swings; rocking-horses; chutes; s";15;0
"North Brabant";"Furniture, games";28,64;60,61;0,89;"A63H";"toys, e.g. tops, dolls, hoops, building blocks";23,55;0,24
"North Brabant";"Furniture, games";28,64;60,61;0,89;"A63J";"devices for theatres, circuses, or the like; conju";42,71;0
"Zeeland";"Furniture, games";23,43;60,61;0;"A47B";"tables; desks; office furniture; cabinets; drawers";8,37;0
"Zeeland";"Furniture, games";23,43;60,61;0;"A47C";"chairs";12,25;0
"Zeeland";"Furniture, games";23,43;60,61;0;"A47D";"furniture specially adapted for children";3,19;0
"Zeeland";"Furniture, games";23,43;60,61;0;"A47F";"special furniture, fittings, or accessories for sh";3,51;0
"Zeeland";"Furniture, games";23,43;60,61;0;"A47G";"household or table equipment";11,67;0
"Zeeland";"Furniture, games";23,43;60,61;0;"A47H";"furnishings for windows or doors";10,37;0
"Zeeland";"Furniture, games";23,43;60,61;0;"A47J";"kitchen equipment; coffee mills; spice mills; appa";10,54;0
"Zeeland";"Furniture, games";23,43;60,61;0;"A47K";"sanitary equipment not otherwise provided for ";18,12;0
"Zeeland";"Furniture, games";23,43;60,61;0;"A47L";"domestic washing or cleaning ; suction cleaners in";10,11;0
"Zeeland";"Furniture, games";23,43;60,61;0;"A63B";"apparatus for physical training, gymnastics, swimm";7,66;0
"Zeeland";"Furniture, games";23,43;60,61;0;"A63C";"skates; skis; roller skates; design or layout of c";7,41;0
"Zeeland";"Furniture, games";23,43;60,61;0;"A63F";"card, board or roulette games; indoor games using ";4,95;0
"Zeeland";"Furniture, games";23,43;60,61;0;"A63G";"merry-go-rounds; swings; rocking-horses; chutes; s";4,58;0
"Zeeland";"Furniture, games";23,43;60,61;0;"A63H";"toys, e.g. tops, dolls, hoops, building blocks";2,91;0
"Zeeland";"Furniture, games";23,43;60,61;0;"A63J";"devices for theatres, circuses, or the like; conju";12,44;0
"Limburg";"Handling";32,24;36,36;1,49;"B25J";"manipulators; chambers provided with manipulation ";9,77;0,15
"Limburg";"Handling";32,24;36,36;1,49;"B65B";"machines, apparatus or devices for, or methods of,";23,03;1,29
"Limburg";"Handling";32,24;36,36;1,49;"B65C";"labelling or tagging machines, apparatus, or proce";35,15;1,8
"Limburg";"Handling";32,24;36,36;1,49;"B65D";"containers for storage or transport of articles or";29,17;0,59
"Limburg";"Handling";32,24;36,36;1,49;"B65G";"transport or storage devices, e.g. conveyors for l";33,26;0,44
"Limburg";"Handling";32,24;36,36;1,49;"B65H";"handling thin or filamentary material, e.g. sheets";31,52;10,53
"Limburg";"Handling";32,24;36,36;1,49;"B66B";"elevators; escalators or moving walkways";37,84;0
"Limburg";"Handling";32,24;36,36;1,49;"B66C";"cranes; load-engaging elements or devices for cran";28,38;1,09
"Limburg";"Handling";32,24;36,36;1,49;"B66D";"capstans; winches; tackles, e.g. pulley blocks; ho";50,2;4,36
"Limburg";"Handling";32,24;36,36;1,49;"B66F";"hoisting, lifting, hauling, or pushing, not otherw";14,5;0,6
"Limburg";"Handling";32,24;36,36;1,49;"B67B";"applying closure members to bottles, jars, or simi";35,17;0
"Limburg";"Handling";32,24;36,36;1,49;"B67C";"filling with liquids or semiliquids, or emptying, ";41,9;0
"Limburg";"Handling";32,24;36,36;1,49;"B67D";"dispensing, delivering, or transferring liquids, n";16,43;0
"North Brabant";"Handling";27,94;36,36;0,5;"B25J";"manipulators; chambers provided with manipulation ";15,89;0,41
"North Brabant";"Handling";27,94;36,36;0,5;"B65B";"machines, apparatus or devices for, or methods of,";16,74;0,45
"North Brabant";"Handling";27,94;36,36;0,5;"B65C";"labelling or tagging machines, apparatus, or proce";8,45;1,01
"North Brabant";"Handling";27,94;36,36;0,5;"B65D";"containers for storage or transport of articles or";19,25;0,55
"North Brabant";"Handling";27,94;36,36;0,5;"B65G";"transport or storage devices, e.g. conveyors for l";17,47;0,52
"North Brabant";"Handling";27,94;36,36;0,5;"B65H";"handling thin or filamentary material, e.g. sheets";8,53;0,17
"North Brabant";"Handling";27,94;36,36;0,5;"B66B";"elevators; escalators or moving walkways";37,38;0,05
"North Brabant";"Handling";27,94;36,36;0,5;"B66C";"cranes; load-engaging elements or devices for cran";40;1,04
"North Brabant";"Handling";27,94;36,36;0,5;"B66D";"capstans; winches; tackles, e.g. pulley blocks; ho";42,32;1,17
"North Brabant";"Handling";27,94;36,36;0,5;"B66F";"hoisting, lifting, hauling, or pushing, not otherw";38,83;0,33
"North Brabant";"Handling";27,94;36,36;0,5;"B67B";"applying closure members to bottles, jars, or simi";21,22;0
"North Brabant";"Handling";27,94;36,36;0,5;"B67C";"filling with liquids or semiliquids, or emptying, ";27,53;0
"North Brabant";"Handling";27,94;36,36;0,5;"B67D";"dispensing, delivering, or transferring liquids, n";19,43;0,45
"Zeeland";"Handling";29,79;36,36;0,53;"B25J";"manipulators; chambers provided with manipulation ";11,21;0
"Zeeland";"Handling";29,79;36,36;0,53;"B65B";"machines, apparatus or devices for, or methods of,";21,37;0
"Zeeland";"Handling";29,79;36,36;0,53;"B65C";"labelling or tagging machines, apparatus, or proce";20,4;0
"Zeeland";"Handling";29,79;36,36;0,53;"B65D";"containers for storage or transport of articles or";19,43;0,38
"Zeeland";"Handling";29,79;36,36;0,53;"B65G";"transport or storage devices, e.g. conveyors for l";13,39;1,47
"Zeeland";"Handling";29,79;36,36;0,53;"B65H";"handling thin or filamentary material, e.g. sheets";10,74;0
"Zeeland";"Handling";29,79;36,36;0,53;"B66B";"elevators; escalators or moving walkways";20,73;0
"Zeeland";"Handling";29,79;36,36;0,53;"B66C";"cranes; load-engaging elements or devices for cran";24,79;4,55
"Zeeland";"Handling";29,79;36,36;0,53;"B66D";"capstans; winches; tackles, e.g. pulley blocks; ho";31,08;0
"Zeeland";"Handling";29,79;36,36;0,53;"B66F";"hoisting, lifting, hauling, or pushing, not otherw";25,89;0
"Zeeland";"Handling";29,79;36,36;0,53;"B67B";"applying closure members to bottles, jars, or simi";3,94;0
"Zeeland";"Handling";29,79;36,36;0,53;"B67C";"filling with liquids or semiliquids, or emptying, ";12,53;0
"Zeeland";"Handling";29,79;36,36;0,53;"B67D";"dispensing, delivering, or transferring liquids, n";5,85;0
"Limburg";"IT methods for management";28,57;81,82;0,33;"G06Q";"data processing systems or methods, specially adap";15,97;0,34
"North Brabant";"IT methods for management";64,08;81,82;0,9;"G06Q";"data processing systems or methods, specially adap";40,7;0,83
"Zeeland";"IT methods for management";2,42;81,82;0;"G06Q";"data processing systems or methods, specially adap";5,03;0
"Limburg";"Macomolecular chemistry, polymers";70,87;24,24;4,03;"C08B";"polysaccharides; derivatives thereof";68,33;1,15
"Limburg";"Macomolecular chemistry, polymers";70,87;24,24;4,03;"C08C";"treatment or chemical modification of rubbers";61,25;1,22
"Limburg";"Macomolecular chemistry, polymers";70,87;24,24;4,03;"C08F";"macromolecular compounds obtained by reactions onl";63,93;6,86
"Limburg";"Macomolecular chemistry, polymers";70,87;24,24;4,03;"C08G";"macromolecular compounds obtained otherwise than b";58,55;2,88
"Limburg";"Macomolecular chemistry, polymers";70,87;24,24;4,03;"C08H";"derivatives of natural macromolecular compounds ";61,79;1,09
"Limburg";"Macomolecular chemistry, polymers";70,87;24,24;4,03;"C08K";"use of inorganic or non-macromolecular organic sub";56,85;4,02
"Limburg";"Macomolecular chemistry, polymers";70,87;24,24;4,03;"C08L";"compositions of macromolecular compounds ";63,58;4,41
"North Brabant";"Macomolecular chemistry, polymers";13,74;24,24;0,63;"C08B";"polysaccharides; derivatives thereof";10,97;0,69
"North Brabant";"Macomolecular chemistry, polymers";13,74;24,24;0,63;"C08C";"treatment or chemical modification of rubbers";0,36;0,27
"North Brabant";"Macomolecular chemistry, polymers";13,74;24,24;0,63;"C08F";"macromolecular compounds obtained by reactions onl";7,24;0,17
"North Brabant";"Macomolecular chemistry, polymers";13,74;24,24;0,63;"C08G";"macromolecular compounds obtained otherwise than b";3,74;0,61
"North Brabant";"Macomolecular chemistry, polymers";13,74;24,24;0,63;"C08H";"derivatives of natural macromolecular compounds ";21,05;0,98
"North Brabant";"Macomolecular chemistry, polymers";13,74;24,24;0,63;"C08K";"use of inorganic or non-macromolecular organic sub";4,53;0,63
"North Brabant";"Macomolecular chemistry, polymers";13,74;24,24;0,63;"C08L";"compositions of macromolecular compounds ";3,64;0,76
"Zeeland";"Macomolecular chemistry, polymers";56,43;24,24;8,7;"C08B";"polysaccharides; derivatives thereof";27,86;0
"Zeeland";"Macomolecular chemistry, polymers";56,43;24,24;8,7;"C08C";"treatment or chemical modification of rubbers";53,87;0
"Zeeland";"Macomolecular chemistry, polymers";56,43;24,24;8,7;"C08F";"macromolecular compounds obtained by reactions onl";57,73;16,95
"Zeeland";"Macomolecular chemistry, polymers";56,43;24,24;8,7;"C08G";"macromolecular compounds obtained otherwise than b";64,22;6,41
"Zeeland";"Macomolecular chemistry, polymers";56,43;24,24;8,7;"C08H";"derivatives of natural macromolecular compounds ";16,41;0
"Zeeland";"Macomolecular chemistry, polymers";56,43;24,24;8,7;"C08K";"use of inorganic or non-macromolecular organic sub";60,53;10,99
"Zeeland";"Macomolecular chemistry, polymers";56,43;24,24;8,7;"C08L";"compositions of macromolecular compounds ";57,8;6,64
"Limburg";"Materials, metallurgy";45,94;6,06;0,49;"B22C";"foundry moulding ";17,52;1,34
"Limburg";"Materials, metallurgy";45,94;6,06;0,49;"B22D";"casting of metals; casting of other substances by ";29,8;0,83
"Limburg";"Materials, metallurgy";45,94;6,06;0,49;"B22F";"working metallic powder; manufacture of articles f";38,47;0,14
"Limburg";"Materials, metallurgy";45,94;6,06;0,49;"C01B";"non-metallic elements; compounds thereof";34,32;0,2
"Limburg";"Materials, metallurgy";45,94;6,06;0,49;"C01C";"ammonia; cyanogen; compounds thereof";29,72;5,49
"Limburg";"Materials, metallurgy";45,94;6,06;0,49;"C01D";"compounds of alkali metals, i.e. lithium, sodium, ";22,23;0
"Limburg";"Materials, metallurgy";45,94;6,06;0,49;"C01F";"compounds of the metals beryllium, magnesium, alum";25,6;0
"Limburg";"Materials, metallurgy";45,94;6,06;0,49;"C01G";"compounds containing metals not covered by subclas";18,18;0
"Limburg";"Materials, metallurgy";45,94;6,06;0,49;"C03C";"chemical composition of glasses, glazes, or vitreo";28,14;1,07
"Limburg";"Materials, metallurgy";45,94;6,06;0,49;"C21B";"manufacture of iron or steel";4,39;1,68
"Limburg";"Materials, metallurgy";45,94;6,06;0,49;"C21C";"processing of pig-iron, e.g. refining, manufacture";24,2;0
"Limburg";"Materials, metallurgy";45,94;6,06;0,49;"C21D";"modifying the physical structure of ferrous metals";20,67;0,48
"Limburg";"Materials, metallurgy";45,94;6,06;0,49;"C22B";"production or refining of metals; pretreatment of ";24,66;0
"Limburg";"Materials, metallurgy";45,94;6,06;0,49;"C22C";"alloys";19,52;0,45
"Limburg";"Materials, metallurgy";45,94;6,06;0,49;"C22F";"changing the physical structure of non-ferrous met";19,95;0
"North Brabant";"Materials, metallurgy";20,96;6,06;0,12;"B22C";"foundry moulding ";1,66;0
"North Brabant";"Materials, metallurgy";20,96;6,06;0,12;"B22D";"casting of metals; casting of other substances by ";4,65;0
"North Brabant";"Materials, metallurgy";20,96;6,06;0,12;"B22F";"working metallic powder; manufacture of articles f";5,53;0,06
"North Brabant";"Materials, metallurgy";20,96;6,06;0,12;"C01B";"non-metallic elements; compounds thereof";4,35;0,11
"North Brabant";"Materials, metallurgy";20,96;6,06;0,12;"C01C";"ammonia; cyanogen; compounds thereof";0,24;0
"North Brabant";"Materials, metallurgy";20,96;6,06;0,12;"C01D";"compounds of alkali metals, i.e. lithium, sodium, ";1,23;0
"North Brabant";"Materials, metallurgy";20,96;6,06;0,12;"C01F";"compounds of the metals beryllium, magnesium, alum";2,77;0
"North Brabant";"Materials, metallurgy";20,96;6,06;0,12;"C01G";"compounds containing metals not covered by subclas";5,48;0,21
"North Brabant";"Materials, metallurgy";20,96;6,06;0,12;"C03C";"chemical composition of glasses, glazes, or vitreo";14,13;0,24
"North Brabant";"Materials, metallurgy";20,96;6,06;0,12;"C21B";"manufacture of iron or steel";1,53;0
"North Brabant";"Materials, metallurgy";20,96;6,06;0,12;"C21C";"processing of pig-iron, e.g. refining, manufacture";4,53;0
"North Brabant";"Materials, metallurgy";20,96;6,06;0,12;"C21D";"modifying the physical structure of ferrous metals";2,57;0,16
"North Brabant";"Materials, metallurgy";20,96;6,06;0,12;"C22B";"production or refining of metals; pretreatment of ";1,67;0
"North Brabant";"Materials, metallurgy";20,96;6,06;0,12;"C22C";"alloys";3,06;0,2
"North Brabant";"Materials, metallurgy";20,96;6,06;0,12;"C22F";"changing the physical structure of non-ferrous met";5,38;0
"Zeeland";"Materials, metallurgy";51,28;6,06;0,65;"B22C";"foundry moulding ";24,07;0
"Zeeland";"Materials, metallurgy";51,28;6,06;0,65;"B22D";"casting of metals; casting of other substances by ";12,74;0
"Zeeland";"Materials, metallurgy";51,28;6,06;0,65;"B22F";"working metallic powder; manufacture of articles f";45,51;1,2
"Zeeland";"Materials, metallurgy";51,28;6,06;0,65;"C01B";"non-metallic elements; compounds thereof";35,58;0,84
"Zeeland";"Materials, metallurgy";51,28;6,06;0,65;"C01C";"ammonia; cyanogen; compounds thereof";33,1;9,14
"Zeeland";"Materials, metallurgy";51,28;6,06;0,65;"C01D";"compounds of alkali metals, i.e. lithium, sodium, ";27,71;0
"Zeeland";"Materials, metallurgy";51,28;6,06;0,65;"C01F";"compounds of the metals beryllium, magnesium, alum";40,72;0
"Zeeland";"Materials, metallurgy";51,28;6,06;0,65;"C01G";"compounds containing metals not covered by subclas";21,22;3,93
"Zeeland";"Materials, metallurgy";51,28;6,06;0,65;"C03C";"chemical composition of glasses, glazes, or vitreo";16,84;0
"Zeeland";"Materials, metallurgy";51,28;6,06;0,65;"C21B";"manufacture of iron or steel";4,79;0
"Zeeland";"Materials, metallurgy";51,28;6,06;0,65;"C21C";"processing of pig-iron, e.g. refining, manufacture";6,64;0
"Zeeland";"Materials, metallurgy";51,28;6,06;0,65;"C21D";"modifying the physical structure of ferrous metals";12,81;0
"Zeeland";"Materials, metallurgy";51,28;6,06;0,65;"C22B";"production or refining of metals; pretreatment of ";16;0
"Zeeland";"Materials, metallurgy";51,28;6,06;0,65;"C22C";"alloys";18,04;0
"Zeeland";"Materials, metallurgy";51,28;6,06;0,65;"C22F";"changing the physical structure of non-ferrous met";8,33;0
"Limburg";"Measurement";23,31;42,42;0,25;"G01B";"measuring length, thickness or similar linear dime";13,67;0,49
"Limburg";"Measurement";23,31;42,42;0,25;"G01C";"measuring distances, levels or bearings; surveying";10,81;0,12
"Limburg";"Measurement";23,31;42,42;0,25;"G01D";"measuring not specially adapted for a specific var";3,98;0,27
"Limburg";"Measurement";23,31;42,42;0,25;"G01F";"measuring volume, volume flow, mass flow, or liqui";10,12;0,4
"Limburg";"Measurement";23,31;42,42;0,25;"G01G";"weighing";17,77;1,04
"Limburg";"Measurement";23,31;42,42;0,25;"G01H";"measurement of mechanical vibrations or ultrasonic";3,86;0,76
"Limburg";"Measurement";23,31;42,42;0,25;"G01J";"measurement of intensity, velocity, spectral conte";18,5;0,38
"Limburg";"Measurement";23,31;42,42;0,25;"G01K";"measuring temperature; measuring quantity of heat;";4,61;0
"Limburg";"Measurement";23,31;42,42;0,25;"G01L";"measuring force, stress, torque, work, mechanical ";16,17;0,63
"Limburg";"Measurement";23,31;42,42;0,25;"G01M";"testing static or dynamic balance of machines or s";16,01;0,28
"Limburg";"Measurement";23,31;42,42;0,25;"G01P";"measuring linear or angular speed, acceleration, d";6,48;0
"Limburg";"Measurement";23,31;42,42;0,25;"G01Q";"scanning-probe techniques or apparatus; applicatio";31,07;0
